MsgSize,Run,KeyGen,Enc,Dec,CiphertextSize,Status
1024,28,0.052150999661535025,3.553320199716836,1.8483700002543628,3298,OK
1024,29,0.05666849995031953,3.5450731003656983,1.8495245999656618,3298,OK
1024,30,0.04635330010205507,3.460720400325954,1.7726073004305363,3298,OK
1024,31,0.053360799793154,3.571101500187069,2.007974599953741,3298,OK
1024,32,0.047776800114661455,3.800871199928224,1.8740654001012444,3298,OK
1024,33,0.05514900013804436,3.5922902999445796,1.7015802999958396,3298,OK
1024,34,0.04933399986475706,3.5381944999098778,1.8867550999857485,3298,OK
1024,35,0.056587900035083294,3.557791099883616,1.7494477997533977,3298,OK
1024,36,0.05123250000178814,10.043102299794555,5.8987871003337204,3298,OK
1024,37,0.1620844998396933,10.795970000326633,5.119293499737978,3298,OK
1024,38,0.1503761000931263,9.958586199674755,4.863196900114417,3298,OK
1024,39,0.14839089987799525,10.314094299916178,5.170199200045317,3298,OK
1024,40,0.15996409999206662,10.22527620010078,5.484874200075865,3298,OK
1024,41,0.1534506999887526,10.249244600068778,5.253513399977237,3298,OK
1024,42,0.14548130007460713,10.572991600260139,5.37558660004288,3298,OK
1024,43,0.14957519993185997,10.787952100392431,5.619556900113821,3298,OK
1024,44,0.15496390033513308,10.640897000208497,5.345313299912959,3298,OK
1024,45,0.1500430996529758,10.700645699631423,5.231563100125641,3298,OK
1024,46,0.15326539985835552,10.796482299920171,5.371157799847424,3298,OK
1024,47,0.15723560005426407,10.83098670002073,5.24840939976275,3298,OK
1024,48,0.13713880022987723,10.856199199799448,5.462534700054675,3298,OK
1024,49,0.16958679957315326,10.746185400057584,5.555905899964273,3298,OK
1024,50,0.1552969003096223,10.439978800248355,5.096290100365877,3298,OK
